산업,산업2,광고제목,광고부제목,날짜,링크
음료/기호식품,우유/두유/요쿠르트,일일하우 프로틴밀,누구에게나 옳은 건강,2022.03.02,https://play.tvcf.co.kr/862096
음료/기호식품,우유/두유/요쿠르트,어메이징 오트,웨메? 아니 어메~이징한거! #어메이징오트 Full ver.,2022.02.15,https://play.tvcf.co.kr/860349
음료/기호식품,우유/두유/요쿠르트,윌,윌이 하면 기준이 됩니다(15s),2022.02.15,https://play.tvcf.co.kr/860337
음료/기호식품,우유/두유/요쿠르트,윌,윌이 하면 기준이 됩니다(30s),2022.02.15,https://play.tvcf.co.kr/860336
음료/기호식품,우유/두유/요쿠르트,엠프로 4,MPRO 4 6D,2022.02.15,https://play.tvcf.co.kr/860233
음료/기호식품,우유/두유/요쿠르트,엠프로 4,MPRO 4 6C,2022.02.15,https://play.tvcf.co.kr/860232
음료/기호식품,우유/두유/요쿠르트,엠프로 4,MPRO 4 6B,2022.02.15,https://play.tvcf.co.kr/860231
음료/기호식품,우유/두유/요쿠르트,엠프로 4,MPRO 4 6A,2022.02.15,https://play.tvcf.co.kr/860230
음료/기호식품,우유/두유/요쿠르트,엠프로 4,MPRO 4 피부개선 프로젝트,2022.02.15,https://play.tvcf.co.kr/860229
음료/기호식품,우유/두유/요쿠르트,엠프로 4,MPRO 4 피부개선 프로젝트,2022.02.14,https://play.tvcf.co.kr/860227
음료/기호식품,우유/두유/요쿠르트,소화가잘되는우유,우유안부가 도착했습니다,2022.01.19,https://play.tvcf.co.kr/857790
음료/기호식품,우유/두유/요쿠르트,서울우유 나100%,용량 확인,2021.12.03,https://play.tvcf.co.kr/852708
음료/기호식품,우유/두유/요쿠르트,엠프로 3,MPRO 3 장케어프로젝트,2021.12.02,https://play.tvcf.co.kr/852538
음료/기호식품,주류,스텔라 아르투아,책상에서 식탁으로 맛있을 시간입니다,2022.08.02,https://play.tvcf.co.kr/881675
음료/기호식품,주류,스텔라 아르투아,책상에서 식탁으로 맛있을 시간입니다,2022.08.02,https://play.tvcf.co.kr/881668
음료/기호식품,주류,하이네켄 실버,스무스하게 넘어간다_모임,2022.07.19,https://play.tvcf.co.kr/880031
음료/기호식품,주류,하이네켄 실버,스무스하게 넘어간다_회식,2022.07.19,https://play.tvcf.co.kr/880030
음료/기호식품,주류,플레이그라운드 브루어리,유튜브,2022.07.14,https://play.tvcf.co.kr/879541
음료/기호식품,주류,플레이그라운드 브루어리,홈파티,2022.07.14,https://play.tvcf.co.kr/879540
음료/기호식품,주류,플레이그라운드 브루어리,요리,2022.07.14,https://play.tvcf.co.kr/879539
음료/기호식품,주류,좋은데이,"딱!좋은데이 사용설명서 (""30)",2022.07.13,https://play.tvcf.co.kr/879288
음료/기호식품,주류,좋은데이,"딱!좋은데이 딱케스트라(""30)",2022.07.13,https://play.tvcf.co.kr/879283
음료/기호식품,주류,예거라들러,SAY YEAH! 예거 라들러 오지랖 고모,2022.07.08,https://play.tvcf.co.kr/878821
음료/기호식품,주류,예거라들러,SAY YEAH! 예거라들러 MBTI,2022.07.07,https://play.tvcf.co.kr/878708
음료/기호식품,주류,버드와이저,DREAM AGAIN,2022.07.06,https://play.tvcf.co.kr/878480
음료/기호식품,주류,버드와이저,DREAM AGAIN,2022.07.06,https://play.tvcf.co.kr/878479
음료/기호식품,주류,버드와이저,DREAM AGAIN,2022.07.06,https://play.tvcf.co.kr/878478
음료/기호식품,주류,예거라들러,SAY YEAH! 예거라들러 이별,2022.07.06,https://play.tvcf.co.kr/878481
음료/기호식품,주류,예거라들러,SAY YEAH! 예거라들러 꼰대부장,2022.07.04,https://play.tvcf.co.kr/878216
음료/기호식품,주류,예거라들러,SAY YEAH! 예거 라들러,2022.07.04,https://play.tvcf.co.kr/878046
음료/기호식품,주류,써머스비 애플 사이다,Friends coming,2022.06.28,https://play.tvcf.co.kr/876755
음료/기호식품,주류,클라우드 칼로리 라이트,반전맥력,2022.06.23,https://play.tvcf.co.kr/876182
음료/기호식품,주류,칭따오,"칭따오, oh my fun! 목소리병따개",2022.06.21,https://play.tvcf.co.kr/875862
음료/기호식품,주류,칭따오,"칭따오, oh my fun! 목소리병따개",2022.06.21,https://play.tvcf.co.kr/875861
음료/기호식품,주류,클라우드 생 드래프트,bhc치킨 x 클라우드의 티키타카_30초,2022.06.20,https://play.tvcf.co.kr/875655
음료/기호식품,주류,카스,찐텐션 수제 VR게임 현장,2022.06.17,https://play.tvcf.co.kr/875515
음료/기호식품,주류,카스,찐텐션 방구석 콘서트 현장,2022.06.17,https://play.tvcf.co.kr/875514
음료/기호식품,주류,테라,테라의시대,2022.06.17,https://play.tvcf.co.kr/875492
음료/기호식품,주류,카스,"다시, 채우다 진짜 여름의 기억으로",2022.06.14,https://play.tvcf.co.kr/874986
음료/기호식품,주류,카스,"다시, 채우다 진짜 여름의 기억으로",2022.06.14,https://play.tvcf.co.kr/874985
음료/기호식품,주류,크로넨버그 1664 블랑맥주,RUE 1664,2022.06.10,https://play.tvcf.co.kr/874708
음료/기호식품,주류,호가든,심달기와 함께 감각을 깨우는 휴식,2022.06.10,https://play.tvcf.co.kr/874703
음료/기호식품,주류,호가든,심달기와 함께 감각을 깨우는 휴식,2022.06.10,https://play.tvcf.co.kr/874704
음료/기호식품,주류,라벨5,"하이볼릭 라벨5 15"" B ver",2022.06.09,https://play.tvcf.co.kr/874547
음료/기호식품,주류,라벨5,"하이볼릭 라벨5 15"" A ver",2022.06.09,https://play.tvcf.co.kr/874543
음료/기호식품,주류,라벨5,하이볼릭 라벨5 Full,2022.06.09,https://play.tvcf.co.kr/874541
음료/기호식품,주류,기네스,기네스타임의 시작,2022.06.09,https://play.tvcf.co.kr/874518
음료/기호식품,주류,테라,테라타워,2022.06.09,https://play.tvcf.co.kr/874345
음료/기호식품,주류,호가든,심달기의 '배나무의 비밀' Full ver.,2022.06.09,https://play.tvcf.co.kr/874451
음료/기호식품,주류,클라우드 생 드래프트,bhc치킨 x 클라우드의 티키타카,2022.06.09,https://play.tvcf.co.kr/874457
음료/기호식품,주류,골든블루,골든블루 40s,2022.06.02,https://play.tvcf.co.kr/872942
음료/기호식품,주류,팬텀 리저브,모던 프리미엄 위스키 팬텀,2022.06.02,https://play.tvcf.co.kr/872943
음료/기호식품,주류,호가든,BREAK TO AWAKE,2022.06.02,https://play.tvcf.co.kr/873024
음료/기호식품,주류,호가든,BREAK TO AWAKE,2022.06.02,https://play.tvcf.co.kr/873023
음료/기호식품,주류,호가든,BREAK TO AWAKE,2022.06.02,https://play.tvcf.co.kr/873022
음료/기호식품,주류,호가든,BREAK TO AWAKE,2022.06.02,https://play.tvcf.co.kr/873021
음료/기호식품,주류,호가든,BREAK TO AWAKE,2022.06.02,https://play.tvcf.co.kr/873020
음료/기호식품,주류,테라,테라의 시대(30''),2022.05.24,https://play.tvcf.co.kr/872540
음료/기호식품,주류,테라,테라의 시대 (FULL),2022.05.24,https://play.tvcf.co.kr/872536
음료/기호식품,주류,테라,테라의 시대 (60''),2022.05.24,https://play.tvcf.co.kr/872511
음료/기호식품,주류,생활맥주,'생활이 맥주다' 생활맥주 TVC,2022.05.23,https://play.tvcf.co.kr/872443
음료/기호식품,주류,테라,테라의 시대,2022.05.23,https://play.tvcf.co.kr/872271
음료/기호식품,주류,테라,테라의 시대,2022.05.20,https://play.tvcf.co.kr/872254
음료/기호식품,주류,OB 오비맥주,"아껴뒀던 말들, 이제 합시다",2022.05.17,https://play.tvcf.co.kr/871699
음료/기호식품,주류,별빛청하 스파클링,드라마,2022.05.16,https://play.tvcf.co.kr/871543
음료/기호식품,주류,별빛청하 스파클링,30',2022.05.16,https://play.tvcf.co.kr/871542
음료/기호식품,주류,별빛청하 스파클링,운동,2022.05.16,https://play.tvcf.co.kr/871541
음료/기호식품,주류,별빛청하 스파클링,탈출,2022.05.16,https://play.tvcf.co.kr/871540
음료/기호식품,주류,별빛청하 스파클링,주말,2022.05.16,https://play.tvcf.co.kr/871539
음료/기호식품,주류,별빛청하 스파클링,세탁,2022.05.16,https://play.tvcf.co.kr/871538
음료/기호식품,주류,별빛청하 스파클링,15',2022.05.16,https://play.tvcf.co.kr/871537
음료/기호식품,주류,진로,꺼비월드,2022.05.13,https://play.tvcf.co.kr/871184
음료/기호식품,주류,한맥,음식에 착 감기는 부드러운 탄산감과 감칠맛_15S,2022.05.10,https://play.tvcf.co.kr/870863
음료/기호식품,주류,한맥,음식에 착 감기는 부드러운 탄산감과 감칠맛_6S,2022.05.10,https://play.tvcf.co.kr/870864
음료/기호식품,주류,국순당,허성태 근본 댄스 3종 세트(with 국순당,2022.05.10,https://play.tvcf.co.kr/870812
음료/기호식품,주류,잭 다니엘스,Make It Count,2022.05.09,https://play.tvcf.co.kr/870723
음료/기호식품,주류,덕덕구스 IPA,덕덕구스 시그널 A 30초,2022.05.03,https://play.tvcf.co.kr/870007
음료/기호식품,주류,덕덕구스 IPA,덕덕구스 시그널 B 30초,2022.05.03,https://play.tvcf.co.kr/870006
음료/기호식품,주류,칭따오,"칭따오 Oh, my fun!",2022.05.03,https://play.tvcf.co.kr/870005
음료/기호식품,주류,칭따오,"칭따오 Oh, my fun!",2022.05.03,https://play.tvcf.co.kr/870004
음료/기호식품,주류,스텔라 아르투아,600년간 지켜온 풍미와 스타일,2022.05.02,https://play.tvcf.co.kr/869765
음료/기호식품,주류,필굿,사장님 칠구,2022.05.02,https://play.tvcf.co.kr/869212
음료/기호식품,주류,필굿,N잡러 텐구,2022.05.02,https://play.tvcf.co.kr/869211
음료/기호식품,주류,필굿,취준생 필구,2022.05.02,https://play.tvcf.co.kr/869210
음료/기호식품,주류,이제우린,차은우와 떠나는 산소멍 여행 / 초원,2022.04.25,https://play.tvcf.co.kr/868518
음료/기호식품,주류,이제우린,차은우와 떠나는 산소멍 여행 / 종합,2022.04.25,https://play.tvcf.co.kr/868517
음료/기호식품,주류,이제우린,차은우와 떠나는 산소멍 여행 / 바다,2022.04.25,https://play.tvcf.co.kr/868516
음료/기호식품,주류,이제우린,차은우와 함께하는 이제우린 산소여행(15초),2022.04.25,https://play.tvcf.co.kr/868515
음료/기호식품,주류,이제우린,차은우와 함께하는 이제우린 산소여행(30초),2022.04.25,https://play.tvcf.co.kr/868514
음료/기호식품,주류,클라우드 생 드래프트,생맥맛집,2022.04.20,https://play.tvcf.co.kr/868218
음료/기호식품,주류,카스 화이트,"그냥, 있는 그대로 즐기는 거야",2022.04.20,https://play.tvcf.co.kr/868205
음료/기호식품,주류,카스 화이트,"그냥, 있는 그대로 즐기는 거야",2022.04.20,https://play.tvcf.co.kr/868203
음료/기호식품,주류,클라우드 생 드래프트,생맥맛집,2022.04.20,https://play.tvcf.co.kr/868199
음료/기호식품,주류,카스 화이트,갤러리,2022.04.14,https://play.tvcf.co.kr/867516
음료/기호식품,주류,카스 화이트,"그냥 있는 그대로 즐기는 거야, 카스의 첫 밀맥주",2022.04.12,https://play.tvcf.co.kr/867307
음료/기호식품,주류,테라,"테라 스푸너 (10"")",2022.04.12,https://play.tvcf.co.kr/867246
음료/기호식품,주류,처음처럼,더 부드럽게 더 소주답게,2022.04.06,https://play.tvcf.co.kr/866599
음료/기호식품,주류,테라,싱어게인2,2022.04.05,https://play.tvcf.co.kr/866473
음료/기호식품,주류,테라,"테라 스푸너 (30"")",2022.04.05,https://play.tvcf.co.kr/866443
음료/기호식품,주류,레츠,FRESH TODAY,2022.04.04,https://play.tvcf.co.kr/866219
음료/기호식품,주류,아발론,신화가 된 전설,2022.04.02,https://play.tvcf.co.kr/865912
음료/기호식품,주류,예거라들러,쿠킹,2022.03.29,https://play.tvcf.co.kr/865451
음료/기호식품,주류,예거라들러,레포트,2022.03.29,https://play.tvcf.co.kr/865449
음료/기호식품,주류,예거라들러,안경,2022.03.29,https://play.tvcf.co.kr/865448
음료/기호식품,주류,호가든,김영신 플로리스트 with Hoegaarden,2022.03.24,https://play.tvcf.co.kr/865029
음료/기호식품,주류,호가든,IAB STUDIO with HOEGAARDEN,2022.03.24,https://play.tvcf.co.kr/865030
음료/기호식품,주류,호가든,일상속자연을느끼다,2022.03.24,https://play.tvcf.co.kr/865024
음료/기호식품,주류,스텔라 아르투아,소소하지만 그 소소한 것들이 우리에게 쌓여 가기를,2022.03.07,https://play.tvcf.co.kr/863103
음료/기호식품,주류,스텔라 아르투아,"화이트데이에도, 스텔라 레터챌리스",2022.03.07,https://play.tvcf.co.kr/863102
음료/기호식품,주류,필굿,고래골라 종합,2022.03.07,https://play.tvcf.co.kr/863101
음료/기호식품,주류,필굿,고래골라 칠구,2022.03.07,https://play.tvcf.co.kr/863100
음료/기호식품,주류,필굿,고래골라 텐구,2022.03.07,https://play.tvcf.co.kr/863099
음료/기호식품,주류,필굿,고래골라 필구,2022.03.07,https://play.tvcf.co.kr/863098
음료/기호식품,주류,클라우드 생 드래프트,찢었다,2022.03.04,https://play.tvcf.co.kr/862875
음료/기호식품,주류,조니워커,#우리같이KEEPWALKING 모니카,2022.03.03,https://play.tvcf.co.kr/862365
음료/기호식품,주류,조니워커,#우리같이KEEPWALKING 립제이,2022.03.03,https://play.tvcf.co.kr/862364
음료/기호식품,주류,조은술세종 미나리 싱싱주,혼술의법칙,2022.02.25,https://play.tvcf.co.kr/861497
음료/기호식품,주류,하이네켄 0.0,Lunch break,2022.02.25,https://play.tvcf.co.kr/861349
음료/기호식품,주류,하이네켄 0.0,Latenight Work,2022.02.25,https://play.tvcf.co.kr/861348
음료/기호식품,주류,하이네켄 0.0,Work out,2022.02.25,https://play.tvcf.co.kr/861347
음료/기호식품,주류,테라,"테라 스푸너 (40"")",2022.02.21,https://play.tvcf.co.kr/860974
음료/기호식품,주류,테라,테라 스푸너 (Full),2022.02.21,https://play.tvcf.co.kr/860971
음료/기호식품,주류,생활맥주,생활이 맥주다,2022.02.11,https://play.tvcf.co.kr/860085
음료/기호식품,주류,타이거 맥주,"2022, 타이거의 해는 당신의 것입니다",2022.02.09,https://play.tvcf.co.kr/859778
음료/기호식품,주류,스텔라 아르투아,"발렌타인데이, 당신의 마음을 가장 진정성 있게 전하고 싶다면",2022.02.07,https://play.tvcf.co.kr/859377
음료/기호식품,주류,스텔라 아르투아,그렇게 예쁘지 않은 곳도 보통의 맛인 음식도 너와 함께라면 다 특별해져,2022.02.07,https://play.tvcf.co.kr/859375
음료/기호식품,주류,발렌타인,우리가 깊어지는 시간,2022.02.03,https://play.tvcf.co.kr/859006
음료/기호식품,주류,발렌타인,우리가 깊어지는 시간,2022.02.03,https://play.tvcf.co.kr/859005
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: 레디 ‘Baby Driver’,2022.02.03,https://play.tvcf.co.kr/858497
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: SURL ‘DON’T SAY NO,2022.02.03,https://play.tvcf.co.kr/858494
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: 서사무엘 ‘Let Us Talk’,2022.02.03,https://play.tvcf.co.kr/858495
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: SILICA GEL ‘HiBERNATION’,2022.02.03,https://play.tvcf.co.kr/858493
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: IDIOTAPE ‘SORRY TO GRETA’,2022.02.03,https://play.tvcf.co.kr/858491
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: SAAY ‘Omega’,2022.02.03,https://play.tvcf.co.kr/858490
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: 비비 ‘사장님 도박은 재미로 하셔야 합니다’,2022.02.03,https://play.tvcf.co.kr/858489
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: 유라 ‘Night Running’,2022.01.28,https://play.tvcf.co.kr/858488
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: JAMBINAI ‘사상의 지평선 (Acoustic Version)',2022.01.28,https://play.tvcf.co.kr/858496
음료/기호식품,주류,버드와이저,BUDXBEATS LIVE: 다운 ‘콘크리트 ’,2022.01.28,https://play.tvcf.co.kr/858492
음료/기호식품,주류,스텔라 아르투아,[스텔라 레터 챌리스] 어제는 그렇게 지나갔지만 당신은 여전히 멋지고 새해에는 정말로 행복할 것 ??,2022.01.27,https://play.tvcf.co.kr/858435
